client_id,trans_date,small_group,amount_rur
33488,68,1,62.621
33488,69,15,14.824
33488,69,1,70.754
33488,70,24,99.926
33488,70,1,20.974
33488,70,9,4.614
33488,71,61,40.987
33488,71,3,4.579
33488,71,1,10.868
33488,72,2,22.898
33488,72,1,20.837
33488,74,1,36.956
33488,75,1,12.261
33488,76,61,87.057
33488,78,1,8.842
33488,79,1,29.477
33488,80,3,4.579
33488,80,1,5.403
33488,82,1,61.327
33488,83,16,26.703
33488,83,1,35.72
33488,84,11,48.36
33488,85,3,4.579
33488,86,1,17.251
33488,87,1,33.11
33488,88,3,4.313
33488,88,1,104.872
33488,89,1,19.6
33488,89,9,6.296
33488,90,1,4.808
33488,92,3,4.313
33488,93,4,80.554
33488,93,9,34.575
33488,94,3,9.159
33488,94,1,34.243
33488,95,1,5.822
33488,96,36,66.606
33488,97,24,280.114
33488,97,3,4.579
33488,97,1,44.1
33488,98,4,20.965
33488,98,61,164.337
33488,98,23,109.451
33488,98,1,54.901
33488,99,1,24.18
33488,101,1,8.701
33488,102,1,19.783
33488,103,1,15.25
33488,105,3,4.313
33488,108,29,229.403
33488,108,1,14.792
33488,109,3,4.579
33488,110,1,78.362
33488,111,16,13.439
33488,111,1,10.351
33488,111,9,62.878
33488,112,11,24.229
33488,113,9,33.65
33488,114,36,48.903
33488,114,1,25.645
33488,115,3,4.579
33488,115,1,15.891
33488,116,1,26.136
33488,118,2,21.558
33488,118,1,69.306
33488,119,3,9.159
33488,119,1,2.84
33488,120,1,6.125
33488,121,1,6.685
33488,124,24,192.867
33488,125,4,3.617
33488,125,23,103.506
33488,125,24,120.11
33488,125,3,4.313
33488,125,1,19.351
33488,125,11,44.637
33488,126,4,116
33488,127,1,76.465
33488,128,34,50.293
33488,128,25,9.489
33488,130,1,14.06
33488,131,34,32.82
33488,131,61,145.211
33488,132,1,213.973
33488,132,9,8.426
33488,133,34,16.776
33488,133,3,4.313
33488,133,1,51.245
33488,134,3,4.579
33488,135,1,8.842
33488,136,3,8.625
33488,137,1,65.64
33488,138,1,20.226
33488,139,34,17.494
33488,139,4,35.766
33488,139,36,17.585
33488,139,3,4.579
33488,139,1,56.799
33488,140,61,62.32
33488,140,25,4.744
33488,140,65,34.346
33488,140,11,32.148
33488,142,3,8.625
33488,142,1,37.323
33488,143,36,45.566
33488,143,1,8.065
33488,144,1,60.724
33488,145,34,16.474
33488,145,36,19.364
33488,145,16,16.053
33488,145,1,31.368
33488,146,1,44.279
33488,147,3,4.313
33488,148,16,13.903
33488,148,1,10.212
33488,149,4,32.173
33488,149,15,50.675
33488,149,1,10.579
33488,151,1,25.143
33488,152,16,35.364
33488,152,3,4.313
33488,152,1,99.605
33488,153,3,4.313
33488,153,1,10.524
33488,153,11,23.264
33488,154,4,56.886
33488,154,61,59.579
33488,154,11,77.371
33488,156,3,9.159
33488,157,34,24.345
33488,157,36,20.615
33488,157,1,7.892
33488,158,3,8.625
33488,158,1,35.969
33488,159,34,32.102
33488,159,36,48.245
33488,159,3,4.579
33488,160,57,94.234
33488,160,1,39.375
33488,160,9,15.25
33488,161,1,66.678
33488,162,1,28.393
33488,164,4,10.071
33488,164,24,82.569
33488,164,9,33.855
33488,166,4,10.808
33488,166,3,9.159
33488,169,3,4.313
33488,170,1,5.564
33488,171,1,13.83
33488,172,29,146.996
33488,172,3,4.579
33488,172,1,24.884
33488,173,3,4.313
33488,174,1,43.809
33488,176,1,147.989
33488,177,3,4.579
33488,180,1,43.185
33488,182,3,4.313
33488,185,1,10.998
33488,186,1,44.009
33488,187,3,9.159
33488,187,1,40.368
33488,188,34,32.864
33488,188,36,6.857
33488,188,3,8.625
33488,188,1,1.328
33488,189,34,60.678
33488,189,3,13.738
33488,189,1,11.22
33488,191,20,562.33
33488,191,1,7.763
33488,192,4,54.211
33488,193,24,141.965
33488,193,1,31.873
33488,193,9,5.52
33488,195,36,37.155
33488,195,1,28.507
33488,196,9,21.616
33488,215,3,4.579
33488,221,34,17.036
33488,221,4,25.489
33488,221,25,4.744
33488,221,11,37.231
33488,222,4,79.317
33488,222,2,22.886
33488,222,1,35.969
33488,224,4,2.631
33488,224,1,48.406
33488,225,4,15.342
33488,225,1,62.968
33488,227,1,16.302
33488,234,9,20.47
33488,239,3,4.313
33488,242,3,8.625
33488,242,10,21.981
33488,243,11,85.608
33488,244,11,14.016
33488,247,3,4.579
33488,247,1,27.889
33488,249,1,24.409
33488,251,57,123.277
33488,251,1,42.869
33488,251,8,107.776
33488,252,3,4.579
33488,252,1,16.474
33488,256,3,4.313
33488,260,1,34.393
33488,261,3,4.579
33488,261,1,162.665
33488,263,4,3.567
33488,263,61,198.844
33488,263,36,43.494
33488,263,1,5.038
33488,265,1,41.718
33488,266,15,22.297
33488,267,3,4.313
33488,267,1,26.739
33488,269,1,7.144
33488,271,3,8.625
33488,271,1,27.645
33488,272,1,109.1
33488,273,3,4.313
33488,275,1,19.321
33488,277,3,4.579
33488,277,1,13.921
33488,278,3,4.313
33488,278,1,51.063
33488,279,34,13.111
33488,279,61,16.733
33488,279,36,119.411
33488,279,1,65.455
33488,280,3,4.579
33488,281,3,4.313
33488,281,1,29.154
33488,282,29,82.872
33488,282,45,6.073
33488,282,1,5.038
33488,283,1,18.409
33488,283,10,11.907
33488,284,3,4.313
33488,284,1,9.25
33488,285,1,29.172
33488,286,3,1.035
33488,286,1,29.5
33488,289,4,14.857
33488,289,3,9.159
33488,291,1,6.987
33488,292,3,4.313
33488,293,4,30.06
33488,293,61,168.939
33488,293,1,25.279
33488,294,1,45.474
33488,295,1,32.927
33488,297,1,24.237
33488,298,1,20.658
33488,299,15,4.122
33488,299,18,22.211
33488,299,1,40.758
33488,300,34,21.254
33488,300,1,27.339
33488,300,8,158.314
33488,300,9,23.735
33488,301,1,27.477
33488,302,2,22.897
33488,302,1,8.701
33488,305,1,10.739
33488,306,1,40.62
33488,307,34,33.266
33488,307,24,36.591
33488,307,3,4.579
33488,307,1,43.524
33488,307,9,31.598
33488,308,16,54.653
33488,308,3,4.579
33488,309,34,15.355
33488,309,4,39.246
33488,309,25,8.625
33488,309,24,526.555
33488,309,1,34.756
33488,310,3,4.579
33488,311,4,17.337
33488,311,3,4.579
33488,311,1,56.871
33488,312,1,22.254
33488,313,34,17.446
33488,313,1,25.607
33488,316,3,9.159
33488,316,1,8.755
33488,317,3,4.313
33488,318,16,23.035
33488,321,34,30.927
33488,321,31,70.643
33488,321,3,4.313
33488,321,1,252.739
33488,322,36,16.173
33488,322,3,4.313
33488,323,1,6.857
33488,324,3,4.313
33488,325,3,3.664
33488,325,1,16.039
33488,326,16,11.856
33488,327,1,88.227
33488,328,3,4.313
33488,328,1,32.515
33488,330,3,4.313
33488,330,1,33.426
33488,331,1,90.866
33488,332,3,8.625
33488,336,1,10.899
33488,337,3,4.579
33488,338,3,13.738
33488,338,1,171.975
33488,340,34,14.879
33488,340,24,53.672
33488,340,3,4.313
33488,340,1,60.678
33488,341,34,22.499
33488,341,3,4.313
33488,341,1,42.81
33488,342,1,53.735
33488,342,9,20.21
33488,343,1,99.971
33488,343,11,92.552
33488,344,1,16.647
33488,345,24,47.035
33488,345,9,232.889
33488,347,1,8.25
33488,348,1,76.432
33488,349,3,4.313
33488,349,1,17.735
33488,350,61,196.783
33488,352,36,67.182
33488,353,4,39.255
33488,355,1,18.756
33488,356,3,4.579
33488,356,1,65.132
33488,358,1,60.985
33488,359,61,114.489
33488,361,57,30.103
33488,363,3,4.579
33488,364,4,17.186
33488,364,1,285.935
33488,364,9,43.648
33488,365,34,26.847
33488,365,1,33.553
33488,366,16,10.684
33488,367,3,4.579
33488,370,1,55.32
33488,371,8,234.744
33488,373,4,41.528
33488,373,3,8.625
33488,373,1,47.424
33488,376,3,4.313
33488,376,1,23.722
33488,377,61,33.202
33488,377,36,74.352
33488,377,1,138.561
33488,379,1,26.683
33488,380,1,112.244
33488,382,96,131.478
33488,383,1,31.117
33488,384,36,105.787
33488,384,3,4.579
33488,384,9,39.645
33488,385,4,40.454
33488,385,61,34.416
33488,385,1,42.809
33488,386,96,255.652
33488,386,1,10.566
33488,387,3,21.564
33488,388,1,28.664
33488,389,1,28.174
33488,390,1,18.941
33488,392,3,4.313
33488,392,1,15.011
33488,395,3,18.319
33488,395,1,73.97
33488,396,3,4.313
33488,397,34,16.094
33488,397,57,146.696
33488,397,23,163.535
33488,397,1,48.025
33488,398,3,4.313
33488,398,18,160.375
33488,398,1,91.571
33488,401,3,23.814
33488,401,1,25.415
33488,402,1,11.64
33488,403,1,63.347
33488,404,34,47.397
33488,405,1,28.953
33488,406,34,46.803
33488,406,119,53.91
33488,406,1,50.558
33488,406,145,179.059
33488,406,10,132.806
33488,407,1,101.541
33488,409,4,14.944
33488,409,1,18.176
33488,412,96,339.32
33488,412,1,33.812
33488,413,1,108.022
33488,415,36,94.521
33488,415,1,9.984
33488,416,3,12.938
33488,417,1,52.527
33488,418,34,18.829
33488,420,11,91.911
33488,421,1,91.397
33488,423,86,31.598
33488,423,1,31.026
33488,424,4,25.691
33488,424,1,8.526
33488,425,34,66.331
33488,425,17,284.389
33488,432,34,9.402
33488,432,4,42.481
33488,432,61,114.397
33488,432,3,21.564
33488,432,1,214.206
33488,435,3,17.251
33488,438,34,4.744
33488,439,1,15.698
33488,440,34,31.655
33488,441,130,73.316
33488,441,1,52.921
33488,443,96,240.76
33488,444,24,286.312
33488,446,34,4.942
33488,447,34,38.081
33488,447,36,39.592
33488,447,1,44.077
33488,448,1,25.402
33488,452,3,4.579
33488,453,1,61.064
33488,454,4,16.299
33488,454,1,2.922
33488,454,9,35.949
33488,455,34,33.411
33488,455,4,18.707
33488,456,34,5.605
33488,456,4,16.578
33488,456,1,19.916
33488,457,4,13.313
33488,457,16,10.755
33488,457,1,96.877
33488,458,34,5.248
33488,459,16,51.136
33488,460,34,36.916
33488,460,33,26.149
33488,460,1,18.114
33488,461,34,51.474
33488,461,61,174.235
33488,461,36,53.176
33488,461,24,152.888
33488,461,1,53.09
33488,461,11,40.437
33488,462,1,14.413
33488,465,34,4.942
33488,466,39,123.556
33488,466,1,149.851
33488,467,4,72.394
33488,467,1,13.227
33488,468,43,81.899
33488,468,57,77.716
33488,468,24,146.407
33488,468,11,45.338
33488,474,4,66.848
33488,475,36,21.046
33488,475,15,17.768
33488,475,1,69.598
33488,475,11,64.388
33488,477,34,15.675
33488,477,3,11.907
33488,477,1,41.325
33488,478,96,89.369
33488,478,3,4.313
33488,480,15,2.631
33488,480,18,12.076
33488,481,34,15.688
33488,481,3,2.588
33488,482,34,35.125
33488,482,1,192.759
33488,483,34,61.74
33488,483,1,74.869
33488,484,1,140.165
33488,486,1,49.6
33488,488,1,7.418
33488,489,4,19.783
33488,489,24,228.381
33488,489,1,72.298
33488,490,31,108.077
33488,490,15,7.099
33488,490,24,88.325
33488,490,3,6.777
33488,490,11,44.696
33488,491,1,35.697
33488,493,34,16.13
33488,493,1,80.016
33488,494,1,1.984
33488,495,16,65.305
33488,495,1,69.791
33488,498,36,24.237
33488,498,25,2.518
33488,498,1,50.403
33488,502,4,37.643
33488,502,1,13.418
33488,503,34,5.248
33488,504,61,41.353
33488,504,1,69.074
33488,505,1,27.024
33488,506,34,6.167
33488,507,1,6.64
33488,508,34,10.111
33488,509,1,23.456
33488,510,1,35.931
33488,511,36,84.126
33488,512,1,8.106
33488,513,25,13.738
33488,513,1,40.055
33488,514,34,14.917
33488,515,1,24.665
33488,517,3,4.313
33488,522,34,22.387
33488,522,4,8.108
33488,524,1,171.871
33488,525,61,78.905
33488,525,55,11.731
33488,525,1,123.659
33488,526,1,75.868
33488,528,1,112.798
33488,529,1,92.506
33488,530,34,9.884
33488,532,1,15.155
33488,535,34,9.884
33488,537,34,17.876
33488,538,25,9.799
33488,538,15,45.795
33488,538,1,64.434
33488,538,50,23.814
33488,539,1,101.549
33488,540,34,13.024
33488,540,16,38.742
33488,540,3,10.782
33488,541,34,31.629
33488,541,96,78.794
33488,542,3,0.916
33488,543,34,23.904
33488,544,34,74.567
33488,544,3,1.294
33488,545,4,14.448
33488,545,1,53.304
33488,545,9,97.425
33488,546,57,71.074
33488,546,2,43.12
33488,547,1,20.99
33488,549,4,37.064
33488,549,1,17.318
33488,550,34,35.287
33488,551,34,35.583
33488,551,36,11.342
33488,551,1,57.212
33488,553,25,29.396
33488,553,3,4.313
33488,554,4,23.461
33488,555,3,8.625
33488,556,4,15.846
33488,556,3,17.251
33488,559,3,4.579
33488,561,4,43.643
33488,566,3,9.159
33488,567,1,12.13
33488,568,3,4.579
33488,569,3,0.458
33488,583,3,21.564
33488,585,4,57.982
33488,586,4,43.139
33488,586,11,54.221
33488,590,1,23.172
33488,591,46,52.487
33488,591,25,9.489
33488,591,1,9.159
33488,591,8,246.104
33488,591,11,23.355
33488,592,33,41.215
33488,592,1,39.429
33488,593,34,43.89
33488,593,1,102.133
33488,594,1,202.4
33488,595,1,30.362
33488,596,34,5.166
33488,598,3,19.463
33488,599,3,4.579
33488,599,1,47.073
33488,601,34,99.194
33488,602,1,56.553
33488,603,3,0.458
33488,603,1,12.106
33488,604,57,155.273
33488,605,34,15.278
33488,605,1,96.139
33488,606,21,37.094
33488,606,24,274.634
33488,607,34,24.454
33488,608,36,61.824
33488,608,15,22.668
33488,609,1,44.136
33488,611,3,8.625
33488,611,1,16.432
33488,612,34,14.177
33488,613,29,43.127
33488,614,1,20.242
33488,615,34,27.431
33488,615,16,162.523
33488,615,3,9.159
33488,615,1,55.023
33488,616,11,129.512
33488,617,34,12.811
33488,617,1,7.073
33488,619,34,12.057
33488,620,1,3.191
33488,621,1,126.385
33488,622,34,84.772
33488,622,1,18.044
33488,624,1,58.136
33488,625,1,11.586
33488,627,1,52.378
33488,627,72,41.215
33488,628,29,131.323
33488,629,3,21.564
33488,629,1,70.513
33488,630,34,25.963
33488,630,1,260.19
33488,633,34,28.562
33488,634,1,47.397
33488,635,3,9.159
33488,635,1,25.661
33488,636,18,30.225
33488,639,1,17.509
33488,641,1,7.116
33488,642,3,21.564
33488,642,1,138.892
33488,642,11,4.671
33488,643,34,44.182
33488,643,57,304.081
33488,643,1,216.738
33488,644,34,24.133
33488,644,1,16.414
33488,645,34,2.155
33488,646,34,13.307
33488,646,4,42.402
33488,647,29,90.64
33488,648,36,103.42
33488,648,1,53.695
33488,649,34,27.171
33488,651,34,9.48
33488,651,4,38.353
33488,652,34,12.674
33488,655,34,9.477
33488,656,34,42.025
33488,656,4,31.268
33488,657,1,30.276
33488,659,3,21.564
33488,659,1,51.866
33488,661,34,12.523
33488,661,4,23.979
33488,661,1,78.845
33488,662,34,8.518
33488,663,34,10.166
33488,663,4,15.616
33488,663,1,37.781
33488,664,34,9.27
33488,667,1,38.749
33488,669,11,42.406
33488,670,34,20.701
33488,671,18,46.017
33488,672,34,18.286
33488,672,24,202.182
33488,672,1,260.355
33488,672,11,12.319
33488,673,18,58.481
33488,674,61,68.076
33488,674,36,52.253
33488,674,3,12.938
33488,675,4,26.653
33488,675,61,297.537
33488,675,15,22.898
33488,675,1,51.334
33488,675,9,55.98
33488,675,11,14.62
33488,676,34,26.058
33488,677,34,20.701
33488,677,15,35.364
33488,678,1,72.201
33488,680,34,13.154
33488,683,4,35.512
33488,683,15,56.099
33488,683,1,5.816
33488,684,1,4.485
33488,685,34,67.628
33488,685,1,147.664
33488,688,1,31.026
33488,690,34,48.864
33488,690,16,38.887
33488,691,34,13.648
33488,692,15,91.591
33488,692,1,5.313
33488,693,34,7.76
33488,693,1,251.692
33488,694,4,67.626
33488,694,1,1.768
33488,695,3,13.738
33488,697,4,9.617
33488,697,1,30.882
33488,698,15,18.547
33488,698,1,2.656
33488,702,34,14.534
33488,703,15,5.725
33488,703,3,21.564
33488,703,1,3.213
33488,704,57,200.198
33488,704,1,135.722
33488,705,34,19.738
33488,705,29,43.127
33488,706,34,17.161
33488,706,1,67.14
33488,707,16,105.619
33488,707,1,15.785
33488,708,34,8.324
33488,708,1,16.214
33488,710,34,26.778
33488,710,1,14.06
33488,712,34,13.876
33488,712,1,63.312
33488,713,34,28.026
33488,716,3,4.313
33488,718,34,41.99
33488,719,1,4.184
33488,720,57,247.628
33488,721,3,9.159
33488,721,1,40.084
33488,722,15,7.785
33488,722,1,21.295
33488,723,29,139.447
33488,723,15,51.753
33488,723,3,22.898
33488,724,34,15.395
33488,724,15,5.391
33488,724,1,216.186
33488,725,34,36.499
33488,725,15,29.767
33488,725,1,1.164
33488,726,34,2.63
33488,727,34,45.154
33488,728,2,45.79
33488,728,1,346.685
33488,729,34,17.294
33488,729,15,34.546
33488,729,1,75.641
19097,1,4,7.511
19097,1,1,5.607
19097,2,3,21.524
19097,4,19,7.785
19097,6,12,12.96
19097,7,1,33.035
19097,8,1,61.754
19097,11,1,45.291
19097,13,25,1.38
19097,13,1,6.732
19097,19,36,36.453
19097,19,1,14.775
19097,19,12,8.324
19097,20,4,21.473
19097,20,21,8.712
19097,20,25,12.938
19097,20,35,17.402
19097,20,18,35.494
19097,20,12,16.945
19097,20,11,11.907
19097,21,1,7.978
19097,23,131,29.087
19097,24,131,6.301
19097,25,15,5.51
19097,26,4,2.442
19097,26,15,27.701
19097,27,4,157.658
19097,28,15,6.793
19097,28,18,7.876
19097,31,18,3.838
19097,32,25,1.38
19097,32,3,2.156
19097,32,18,3.838
19097,32,12,11.213
19097,34,25,86.255
19097,34,1,40.193
19097,35,12,14.105
19097,36,1,10.761
19097,37,1,30.923
19097,38,57,10.73
19097,38,1,2.932
19097,40,25,1.38
19097,40,1,2.518
19097,40,11,11.22
19097,44,18,6.857
19097,46,18,3.838
19097,47,24,215.897
19097,47,18,4.076
19097,47,1,47.077
19097,48,1,34.717
19097,49,18,4.076
19097,49,1,22.76
19097,50,1,4.744
19097,51,25,1.466
19097,51,1,15.569
19097,53,61,20.226
19097,53,1,26.927
19097,54,0,13.738
19097,54,1,6.038
19097,54,12,8.151
19097,54,11,10.945
19097,55,25,1.38
19097,55,18,4.076
19097,57,1,20.49
19097,58,1,9.113
19097,59,25,1.38
19097,59,18,7.694
19097,59,1,5.541
19097,60,4,3.838
19097,60,25,2.761
19097,60,18,4.076
19097,60,1,15.138
19097,61,25,1.38
19097,61,18,21.003
19097,61,1,163.901
19097,62,15,129.202
19097,62,1,4.213
19097,62,11,21.157
19097,63,1,31.699
19097,63,11,58.16
19097,64,67,24.54
19097,64,1,89.921
19097,64,9,96.078
19097,66,3,4.313
19097,67,1,40.988
19097,70,1,14.013
19097,76,1,14.577
19097,76,11,15.526
19097,77,25,1.38
19097,77,26,4.27
19097,77,11,12.723
19097,78,11,7.785
19097,82,1,4.14
19097,84,18,4.076
19097,92,11,13.234
19097,93,25,1.38
19097,93,18,4.076
19097,94,18,4.076
19097,95,1,10.782
19097,95,12,11.678
19097,97,1,17.832
19097,97,12,12.822
19097,98,18,7.116
19097,98,12,8.539
19097,99,0,11.22
19097,99,1,73.514
19097,100,1,5.391
19097,101,57,51.254
19097,101,1,21.046
19097,101,11,9.113
19097,102,18,3.838
19097,102,1,46.162
19097,104,1,47.785
19097,105,1,39.319
19097,106,25,1.466
19097,106,18,8.198
19097,106,1,4.579
19097,109,4,39.673
19097,109,61,28.37
19097,109,18,3.838
19097,109,12,6.961
19097,109,11,12.273
19097,110,15,10.307
19097,110,11,15.439
19097,112,4,26.493
19097,112,1,2.372
19097,114,25,1.466
19097,114,1,15.827
19097,114,11,6.412
19097,116,1,64.217
19097,119,1,21.176
19097,121,4,14.986
19097,121,18,7.72
19097,121,1,37.435
19097,122,18,3.838
19097,122,1,136.928
19097,123,25,1.466
19097,123,18,11.77
19097,123,1,17.682
19097,124,3,4.313
19097,124,1,24.755
19097,125,26,5.953
19097,125,18,3.838
19097,125,1,20.929
19097,126,18,4.27
19097,126,1,11.256
19097,126,11,8.583
19097,127,18,10.954
19097,127,11,11.084
19097,128,11,9.113
19097,132,3,4.579
19097,134,3,12.938
19097,136,1,63.838
19097,137,1,17.585
19097,137,12,7.007
19097,138,3,9.159
19097,141,25,1.466
19097,141,1,8.431
19097,142,3,1.374
19097,149,1,5.607
19097,150,18,8.655
19097,151,18,7.246
19097,152,57,32.772
19097,152,23,204.247
19097,153,3,2.156
19097,155,39,183.09
19097,156,25,1.38
19097,156,1,1.25
19097,156,11,18.319
19097,158,3,4.579
19097,159,3,2.156
19097,159,26,4.097
19097,160,26,4.097
19097,160,1,14.663
19097,165,3,11.448
19097,165,1,1.638
19097,166,25,1.466
19097,166,1,5.038
19097,166,11,13.234
19097,167,3,2.156
19097,169,3,2.29
19097,170,24,146.407
19097,170,3,1.374
19097,171,57,39.717
19097,171,3,2.29
19097,171,18,10.853
19097,171,1,86.599
19097,171,11,9.067
19097,172,1,21.908
19097,172,11,21.066
19097,173,3,4.313
19097,173,1,12.766
19097,174,25,1.38
19097,174,67,10.075
19097,174,26,4.097
19097,174,1,15.871
19097,174,11,9.618
19097,175,1,22.097
19097,175,11,8.06
19097,176,36,13.585
19097,176,25,1.466
19097,176,23,54.496
19097,176,26,4.097
19097,176,18,7.763
19097,176,1,21.391
19097,177,25,1.466
19097,177,3,2.156
19097,177,18,3.838
19097,177,1,13.887
19097,179,15,10.774
19097,179,3,4.313
19097,180,24,89.245
19097,180,16,55.5
19097,180,3,4.313
19097,180,1,50.848
19097,181,15,40.553
19097,181,24,31.873
19097,181,13,21.993
19097,181,52,104.938
19097,182,2,20.016
19097,182,3,8.625
19097,182,47,16.178
19097,183,4,112.806
19097,183,1,44.009
19097,184,2,30.911
19097,185,1,22.531
19097,194,3,4.579
19097,199,2,13.83
19097,199,3,31.141
19097,201,2,34.663
19097,201,3,1.294
19097,201,1,51.02
19097,202,3,4.579
19097,202,11,0.045
19097,203,2,15.434
19097,203,77,31.541
19097,205,3,9.159
19097,206,3,6.869
19097,206,9,7.727
19097,208,3,5.953
19097,209,3,8.625
19097,211,3,11.448
19097,212,3,2.156
19097,213,15,6.252
19097,213,3,4.579
19097,214,15,11.25
19097,214,3,6.869
19097,215,3,27.477
19097,216,11,7.202
19097,217,1,15.846
19097,220,3,2.156
19097,220,1,3.617
19097,223,11,10.441
19097,224,11,8.151
19097,226,25,6.869
19097,226,3,2.588
19097,228,2,33.467
19097,228,3,28.033
19097,229,15,58.187
19097,231,15,17.155
19097,231,3,4.313
19097,231,9,20.474
19097,232,15,7.246
19097,232,3,15.095
19097,232,1,12.982
19097,234,3,1.374
19097,234,1,54.084
19097,235,18,4.076
19097,236,18,7.72
19097,236,1,5.908
19097,236,12,12.457
19097,237,4,17.055
19097,237,3,6.469
19097,237,18,13.456
19097,237,1,59.619
19097,238,24,45.439
19097,239,20,82.647
19097,239,1,34.365
19097,240,4,15.031
19097,240,20,40.926
19097,241,20,20.258
19097,241,24,48.619
19097,241,53,35.695
19097,241,1,106.931
19097,242,68,4.823
19097,242,11,4.88
19097,243,25,1.557
19097,243,1,18.423
19097,244,1,36.276
19097,245,3,6.469
19097,245,1,14.836
19097,246,3,2.29
19097,246,1,9.272
19097,246,11,26.012
19097,247,1,96.49
19097,249,25,1.467
19097,250,4,161.125
19097,250,25,1.557
19097,250,18,5.175
19097,250,1,47.581
19097,252,3,2.29
19097,252,1,68.921
19097,253,25,1.557
19097,253,1,9.113
19097,254,1,2.2
19097,254,11,5.607
19097,255,3,2.156
19097,255,1,8.655
19097,255,11,10.782
19097,259,3,1.725
19097,260,3,0.916
19097,262,25,1.557
19097,262,26,4.351
19097,262,1,9.445
19097,266,1,54.536
19097,268,1,22.119
19097,275,3,0.458
19097,277,3,6.869
19097,277,1,65.977
19097,278,25,1.557
19097,283,61,9.812
19097,283,25,1.557
19097,284,3,4.313
19097,284,18,4.579
19097,284,1,22.898
19097,289,3,4.579
19097,290,1,5.822
19097,291,36,56.789
19097,291,25,1.557
19097,291,39,47.57
19097,291,18,9.489
19097,291,1,28.982
19097,291,9,51.71
19097,291,11,1.941
19097,292,25,1.557
19097,292,18,4.313
19097,292,1,6.869
19097,293,26,4.097
19097,294,1,7.246
19097,295,1,63.976
19097,296,4,9.234
19097,296,18,7.72
19097,297,3,4.579
19097,297,1,37.535
19097,298,1,16.971
19097,299,25,1.467
19097,299,18,4.579
19097,299,1,71.252
19097,300,3,1.294
19097,300,1,7.418
19097,300,11,2.061
19097,303,1,9.471
19097,303,11,1.613
19097,304,1,2.84
19097,305,18,4.579
19097,305,11,64.73
19097,306,43,241.342
19097,306,57,141.027
19097,306,25,1.557
19097,306,18,4.579
19097,307,1,10.726
19097,308,3,2.29
19097,308,1,12.869
19097,309,3,1.294
19097,310,25,1.467
19097,310,18,9.159
19097,310,1,26.364
19097,311,25,2.932
19097,311,26,7.978
19097,311,18,8.198
19097,311,1,8.06
19097,312,25,1.467
19097,312,3,2.29
19097,313,25,1.467
19097,313,1,6.869
19097,314,54,160.283
19097,315,18,4.313
19097,315,1,20.418
19097,316,1,24.675
19097,318,25,1.557
19097,321,25,1.557
19097,321,18,4.313
19097,321,1,22.935
19097,322,1,6.469
19097,323,57,56.135
19097,323,1,142.646
19097,324,20,103.006
19097,324,18,4.579
19097,324,1,14.972
19097,325,57,6.37
19097,325,24,107.619
19097,326,4,14.016
19097,327,18,4.579
19097,327,1,8.13
19097,329,1,9.143
19097,330,4,1.603
19097,330,0,12.938
19097,330,1,2.799
19097,330,11,6.038
19097,331,18,4.579
19097,331,1,6.469
19097,332,1,38.315
19097,332,11,23.539
19097,333,18,4.579
19097,334,4,8.583
19097,335,25,73.316
19097,335,1,6.436
19097,336,1,8.637
19097,337,1,2.756
19097,338,61,75.775
19097,338,25,14.663
19097,338,18,8.198
19097,338,1,8.798
19097,339,36,59.775
19097,339,23,205.621
19097,339,18,11.448
19097,339,1,41.99
19097,340,4,119.717
19097,340,18,4.579
19097,340,1,129.971
19097,340,11,7.72
19097,341,18,8.625
19097,341,1,52.121
19097,341,9,27.477
19097,342,18,10.782
19097,343,15,30.75
19097,344,25,2.372
19097,344,3,4.579
19097,344,11,6.865
19097,345,18,4.313
19097,347,1,11.839
19097,348,18,4.313
19097,348,1,5.564
19097,348,11,5.953
19097,349,25,3.796
19097,349,18,4.313
19097,350,1,12.837
19097,352,36,160.238
19097,355,3,4.579
19097,356,1,57.247
19097,357,3,13.738
19097,357,18,6.869
19097,357,1,10.61
19097,358,11,8.669
19097,359,36,95.376
19097,359,23,191.836
19097,359,39,65.716
19097,359,1,131.139
19097,360,4,7.189
19097,361,24,275.17
19097,361,18,4.313
19097,361,9,57.29
19097,362,24,157.286
19097,363,1,20.479
19097,364,57,101.543
19097,364,1,5.313
19097,365,11,32.95
19097,367,4,39.841
19097,367,15,174.022
19097,367,24,80.096
19097,367,18,4.579
19097,367,1,105.798
19097,368,18,4.313
19097,368,1,84.035
19097,369,26,4.351
19097,369,1,16.468
19097,370,24,60.336
19097,370,1,10.566
19097,371,67,6.469
19097,371,18,8.625
19097,372,1,36.745
19097,373,1,6.465
19097,375,0,13.738
19097,375,25,1.467
19097,375,1,11.429
19097,379,1,6.939
19097,381,3,27.601
19097,381,1,11.148
19097,381,11,3.019
19097,382,4,28.668
19097,382,18,4.313
19097,382,1,7.099
19097,383,4,46.025
19097,383,1,178.701
19097,384,24,60.336
19097,384,11,11.903
19097,385,2,34.505
19097,385,1,36.076
19097,386,1,49.352
19097,388,4,18.114
19097,388,23,38.728
19097,388,18,7.72
19097,388,1,96.071
19097,390,1,48.474
19097,390,11,8.798
19097,391,57,14.558
19097,391,18,4.579
19097,391,1,53.701
19097,392,11,30.621
19097,393,4,47.483
19097,393,15,12.777
19097,394,18,8.198
19097,394,1,30.466
19097,395,1,12.303
19097,395,11,9.159
19097,396,18,3.617
19097,400,1,7.405
19097,401,1,32.807
19097,402,1,64.424
19097,403,28,103.463
19097,403,1,19.453
